,Democrats_12(Votes),Republicans_12(Votes),Democrats_16(Votes),Republicans_16(Votes),Fips
1159,4710.0,7930.0,3743.0,9499.0,54025
1160,2885.0,7833.0,2019.0,8957.0,54057
1161,2664.0,5898.0,1821.0,7169.0,54067
1162,1074.0,2095.0,726.0,2388.0,54071
1163,4787.0,13048.0,3437.0,14533.0,42065
1164,3053.0,4652.0,2851.0,5274.0,42093
1165,6935.0,10800.0,5065.0,13295.0,42115
1166,23463.0,15202.0,22680.0,14975.0,44005
1167,108.0,490.0,69.0,450.0,46075
1168,2467.0,7886.0,1622.0,8012.0,47071
1169,884.0,1163.0,577.0,1357.0,47095
1170,3725.0,6832.0,2848.0,8167.0,47117
1171,2472.0,3571.0,1732.0,4201.0,26001
1172,5939.0,8000.0,5137.0,8674.0,26029
1173,5760.0,6661.0,3794.0,8124.0,26051
1174,36310.0,35593.0,26859.0,43255.0,26115
1175,2433.0,3316.0,1678.0,3679.0,27033
1176,9652.0,8214.0,7886.0,8436.0,27103
1177,14980.0,11480.0,11366.0,12122.0,27169
1178,47310.0,56191.0,45182.0,57328.0,29047
1179,183953.0,122708.0,163723.0,114777.0,29095
1180,3172.0,5593.0,2529.0,6379.0,29147
1181,1473.0,5329.0,998.0,5845.0,29151
1182,3790.0,5104.0,2787.0,5977.0,29195
1183,1979.0,6049.0,1598.0,5877.0,28129
1184,2552.0,6057.0,2040.0,6720.0,30053
1185,4611.0,12253.0,3750.0,13826.0,37003
1186,22038.0,34743.0,23117.0,42440.0,37019
1187,1562.0,3318.0,1537.0,3991.0,21025
1188,433.0,4439.0,400.0,4015.0,21131
1189,26645.0,40948.0,24420.0,41712.0,22073
1190,1469.0,3195.0,1060.0,3250.0,20117
1191,1016.0,3640.0,788.0,3822.0,22021
1192,3556.0,3891.0,2965.0,3983.0,37041
1193,9240.0,20179.0,10268.0,20469.0,21185
1194,1374.0,3232.0,979.0,4135.0,21061
1195,1914.0,4251.0,1829.0,4622.0,13221
1196,1423.0,4978.0,917.0,5188.0,19119
1197,852.0,1598.0,685.0,1724.0,13065
1198,9033.0,11416.0,8196.0,12151.0,37061
1199,2647.0,4051.0,2427.0,4225.0,37137
1200,9112.0,19923.0,7438.0,23495.0,37171
1201,6978.0,3140.0,6668.0,3302.0,37185
1202,518.0,498.0,361.0,537.0,38091
1203,51.0,476.0,30.0,471.0,31085
1204,68.0,356.0,32.0,400.0,31113
1205,3148.0,10061.0,2612.0,10864.0,31141
1206,9095.0,6342.0,6558.0,7951.0,33007
1207,104377.0,47355.0,93721.0,42604.0,34021
1208,2828.0,2699.0,2118.0,2569.0,35007
1209,27236.0,24387.0,27405.0,25748.0,35043
1210,107.0,663.0,74.0,723.0,32011
1211,18961.0,11115.0,13446.0,13181.0,36019
1212,16221.0,12225.0,13123.0,12756.0,36021
1213,12117.0,11461.0,9285.0,12284.0,36077
1214,304079.0,282131.0,276953.0,328403.0,36103
1215,3976.0,6865.0,2293.0,8445.0,39001
1216,6054.0,11413.0,3436.0,13005.0,39071
1217,136616.0,69940.0,107363.0,74102.0,39095
1218,3538.0,5354.0,2068.0,6359.0,39125
1219,1273.0,4843.0,1041.0,5408.0,13019
1220,5175.0,9290.0,4348.0,10507.0,12129
1221,23421.0,70168.0,23711.0,71788.0,12091
1222,5115.0,5562.0,3938.0,6170.0,19183
1223,1731.0,2026.0,1053.0,2635.0,19135
1224,5365.0,17858.0,4769.0,20860.0,13047
1225,2951.0,3161.0,1813.0,4031.0,19007
1226,650.0,1512.0,374.0,1678.0,17151
1227,2092.0,4278.0,1555.0,4844.0,17127
1228,1111.0,6176.0,752.0,5861.0,21051
1229,24107.0,18615.0,19795.0,22678.0,18091
1230,478.0,1590.0,484.0,2146.0,20073
1231,380.0,1035.0,270.0,1063.0,20207
1232,1086.0,4904.0,767.0,5482.0,21045
1233,1076.0,2829.0,850.0,2861.0,20013
1234,718.0,1773.0,586.0,1790.0,20127
1235,68.0,719.0,45.0,711.0,20199
1236,168.0,1154.0,126.0,1186.0,20179
1237,5107.0,7917.0,4448.0,8469.0,26009
1238,80847.0,45306.0,81266.0,44354.0,26065
1239,2752.0,2487.0,1939.0,3159.0,26085
1240,1974.0,1938.0,1301.0,2294.0,27073
1241,2916.0,4693.0,1954.0,5193.0,27143
1242,2557.0,5020.0,1617.0,6000.0,29013
1243,12005.0,24490.0,10907.0,24610.0,29051
1244,1723.0,3017.0,1279.0,3277.0,29089
1245,1608.0,4704.0,1237.0,5344.0,29135
1246,2871.0,7618.0,1728.0,8875.0,29215
1247,5288.0,5986.0,4386.0,5940.0,28043
1248,76112.0,29664.0,64922.0,24919.0,28049
1249,12563.0,22415.0,9635.0,21695.0,28081
1250,1371.0,3289.0,1115.0,3243.0,30001
1251,96.0,678.0,70.0,677.0,30011
1252,2924.0,1415.0,3076.0,1598.0,30035
1253,1725.0,4669.0,1053.0,5429.0,47129
1254,8290.0,17643.0,6634.0,19393.0,47147
1255,1489.0,3541.0,1051.0,4434.0,47153
1256,512.0,1094.0,403.0,1265.0,48151
1257,44668.0,43242.0,42404.0,42828.0,48245
1258,1325.0,2825.0,1144.0,2959.0,48255
1259,9472.0,24846.0,10265.0,29537.0,48257
1260,7126.0,18918.0,7620.0,19499.0,48375
1261,7574.0,41447.0,8340.0,43379.0,48381
1262,1655.0,1188.0,1659.0,1417.0,48389
1263,2275.0,5090.0,1696.0,5182.0,49007
1264,744.0,2522.0,739.0,2248.0,49025
1265,74.0,697.0,31.0,537.0,49031
1266,997.0,10421.0,1002.0,9876.0,49047
1267,12690.0,22858.0,11920.0,26069.0,51069
1268,1244.0,2832.0,742.0,3321.0,40105
1269,2369.0,5702.0,1781.0,6160.0,41001
1270,160521.0,156579.0,165861.0,163873.0,42017
1271,64965.0,57450.0,64287.0,60620.0,42043
1272,1310.0,4814.0,904.0,5676.0,42057
1273,68070.0,121685.0,73338.0,125595.0,45045
1274,2258.0,3850.0,1474.0,4715.0,47005
1275,1552.0,5260.0,1071.0,6260.0,47111
1276,6651.0,4775.0,7363.0,3695.0,51600
1277,75921.0,20050.0,74640.0,14254.0,51760
1278,24267.0,17820.0,23012.0,17206.0,51800
1279,93382.0,92951.0,90697.0,90590.0,53011
1280,12739.0,6405.0,12556.0,5986.0,53031
1281,20403.0,21604.0,14563.0,23234.0,55071
1282,1941.0,3840.0,1483.0,4701.0,54091
1283,523.0,1895.0,400.0,1939.0,56017
1284,,,,,2050
1285,,,,,2270
1286,,,,,2188
1287,69699.0,48797.0,75370.0,46584.0,12001
1288,167082.0,81230.0,162905.0,85507.0,10003
1289,13163.0,9200.0,6240.0,5752.0,6033
1290,217294.0,175168.0,238723.0,155457.0,9001
1291,32048.0,45748.0,31746.0,47701.0,1125
1292,815.0,1075.0,581.0,1166.0,8011
1293,1832.0,4365.0,1547.0,5382.0,5141
1294,6319.0,12396.0,5271.0,12967.0,1123
1295,3397.0,13932.0,2909.0,15068.0,1021
1296,17722.0,31590.0,16869.0,33933.0,22105
1297,220322.0,154908.0,189437.0,131009.0,24005
1298,7791.0,20900.0,6711.0,22967.0,40145
1299,27776.0,14991.0,28431.0,13030.0,41003
1300,6058.0,3429.0,6359.0,3223.0,41027
1301,44468.0,49020.0,43550.0,53083.0,41029
1302,2759.0,6851.0,2213.0,7141.0,41045
1303,8584.0,15499.0,7466.0,16775.0,41059
1304,16276.0,33319.0,13093.0,37224.0,42013
1305,8624.0,14410.0,6263.0,17957.0,42015
1306,7777.0,3999.0,6936.0,4024.0,45039
1307,14163.0,16526.0,13234.0,17334.0,45043
1308,11259.0,16324.0,10293.0,17464.0,45055
1309,2653.0,2467.0,2479.0,2651.0,45065
1310,1335.0,3062.0,1120.0,3290.0,46033
1311,186.0,613.0,137.0,679.0,46119
1312,2433.0,7617.0,1831.0,8589.0,47025
1313,4752.0,8010.0,3535.0,9535.0,47177
1314,630.0,1470.0,526.0,1413.0,48069
1315,179.0,1218.0,140.0,1265.0,48081
1316,101415.0,196888.0,139837.0,200395.0,48085
1317,101144.0,116126.0,134475.0,117212.0,48157
1318,591.0,2918.0,479.0,3056.0,48193
1319,25537.0,31661.0,33117.0,33730.0,48209
1320,964.0,3968.0,1096.0,3974.0,48341
1321,6465.0,13925.0,6822.0,14751.0,48347
1322,1216.0,3282.0,1029.0,3551.0,48353
1323,83.0,915.0,104.0,786.0,49033
1324,19841.0,54224.0,22187.0,38447.0,49057
1325,2503.0,3311.0,2153.0,3479.0,51037
1326,2732.0,4673.0,2300.0,5289.0,51063
1327,75792.0,50666.0,70523.0,50593.0,37051
1328,6583.0,5995.0,5814.0,5874.0,37117
1329,272262.0,171668.0,292258.0,154303.0,37119
1330,10282.0,7633.0,8455.0,8082.0,37139
1331,8418.0,10496.0,7772.0,11116.0,37145
1332,6018.0,15237.0,4645.0,16976.0,37169
1333,8148.0,20515.0,6596.0,23613.0,37193
1334,3981.0,5278.0,3181.0,6367.0,37199
1335,516.0,623.0,305.0,733.0,38095
1336,4062.0,8316.0,3272.0,9205.0,31001
1337,571.0,2596.0,381.0,2717.0,31003
1338,1132.0,2478.0,785.0,2559.0,31045
1339,4327.0,9648.0,3151.0,9952.0,31157
1340,133145.0,147513.0,135825.0,165305.0,34025
1341,560.0,1494.0,426.0,1453.0,35003
1342,995.0,899.0,780.0,906.0,35023
1343,7380.0,13520.0,6146.0,16005.0,32019
1344,30458.0,64208.0,26096.0,65960.0,39025
1345,34201.0,45503.0,26360.0,49346.0,39089
1346,38785.0,50418.0,31582.0,53811.0,39103
1347,4745.0,16561.0,3335.0,17200.0,39107
1348,17002.0,19264.0,10926.0,23588.0,39119
1349,24663.0,24986.0,16199.0,14686.0,6057
1350,267070.0,21381.0,260223.0,11553.0,11001
1351,5229.0,10680.0,3904.0,12198.0,18113
1352,4319.0,8081.0,3436.0,8016.0,20035
1353,15135.0,20327.0,11215.0,23675.0,18067
1354,6826.0,7708.0,5064.0,8394.0,20037
1355,702.0,1930.0,515.0,1933.0,20053
1356,2297.0,7874.0,1823.0,7766.0,20009
1357,2746.0,6524.0,2338.0,6612.0,13279
1358,9166.0,13936.0,7296.0,16718.0,1033
1359,5747.0,1756.0,4882.0,1751.0,1085
1360,100649.0,70972.0,86471.0,73807.0,8001
1361,3181.0,4859.0,2507.0,5269.0,13105
1362,2487.0,5869.0,2015.0,6144.0,13321
1363,468.0,2076.0,289.0,2284.0,8121
1364,1305.0,2440.0,1136.0,2519.0,13167
1365,66503.0,85627.0,71066.0,101681.0,12081
1366,4477.0,6604.0,4002.0,7338.0,51099
1367,6991.0,8879.0,6419.0,9157.0,51149
1368,4171.0,8379.0,2661.0,9747.0,51173
1369,3760.0,11076.0,2687.0,11983.0,51195
1370,5179.0,3739.0,4722.0,3885.0,51670
1371,1486.0,1146.0,1514.0,766.0,51678
1372,7762.0,13691.0,4348.0,11059.0,53065
1373,1621.0,2981.0,1186.0,3444.0,54089
1374,2217.0,3473.0,1348.0,4461.0,54103
1375,1628.0,6615.0,1202.0,6154.0,56041
1376,,,,,2090
1377,2682.0,6219.0,3006.0,6155.0,20055
1378,1385.0,3889.0,1177.0,3928.0,20115
1379,2268.0,4427.0,1730.0,4713.0,20139
1380,361.0,2038.0,273.0,1999.0,20163
1381,15080.0,24240.0,14658.0,25050.0,21037
1382,1048.0,1484.0,700.0,2010.0,21165
1383,408.0,3260.0,323.0,3256.0,22023
1384,2253.0,2483.0,1938.0,2391.0,22081
1385,5059.0,8501.0,4957.0,10232.0,22087
1386,3124.0,9743.0,2252.0,10189.0,24023
1387,90805.0,24047.0,85185.0,20158.0,6087
1388,5992.0,3939.0,6416.0,3340.0,16013
1389,1965.0,1487.0,1262.0,1496.0,17003
1390,217.0,1838.0,184.0,1531.0,16071
1391,2041.0,2421.0,1323.0,3013.0,18025
1392,1572.0,3963.0,1135.0,4644.0,17087
1393,14812.0,19878.0,13939.0,21427.0,18043
1394,4947.0,5601.0,3305.0,6627.0,19027
1395,59797.0,71598.0,59827.0,71117.0,17111
1396,1656.0,4229.0,1410.0,4474.0,17053
1397,7225.0,10253.0,6972.0,10616.0,26047
1398,3562.0,7496.0,2879.0,9070.0,37053
1399,146365.0,104789.0,147949.0,97461.0,37081
1400,3585.0,5685.0,2484.0,6706.0,38093
1401,1811.0,1996.0,1239.0,2263.0,38097
1402,2561.0,4258.0,2017.0,4833.0,31131
1403,952.0,3891.0,638.0,4212.0,31145
1404,2386.0,5003.0,1881.0,5451.0,31159
1405,36026.0,26729.0,34894.0,29072.0,33017
1406,102300.0,146474.0,81845.0,170103.0,34029
1407,92.0,317.0,65.0,329.0,32009
1408,400.0,1691.0,285.0,1671.0,32017
1409,11705.0,14448.0,10478.0,19211.0,36051
1410,346373.0,215997.0,335961.0,192328.0,39049
1411,11353.0,13243.0,7237.0,14559.0,39147
1412,4029.0,9585.0,2667.0,10328.0,39161
1413,10251.0,29929.0,10849.0,34221.0,12089
1414,939.0,4964.0,619.0,5561.0,13025
1415,6028.0,18725.0,6580.0,21105.0,13013
1416,3862.0,5236.0,3351.0,6053.0,8093
1417,1135.0,2662.0,847.0,2668.0,13209
1418,1758.0,5233.0,1434.0,5492.0,13001
1419,3005.0,4514.0,2655.0,4844.0,5029
1420,780.0,5354.0,684.0,6130.0,13011
1421,9640.0,22733.0,9127.0,24045.0,13115
1422,5801.0,29031.0,5550.0,31579.0,1115
1423,5126.0,14763.0,4818.0,15694.0,5115
1424,6299.0,25867.0,4913.0,29217.0,1095
1425,1830.0,8652.0,1372.0,9129.0,21095
1426,42107.0,50225.0,40731.0,49823.0,17167
1427,5838.0,10419.0,3843.0,12857.0,18071
1428,19712.0,19369.0,15922.0,21924.0,18167
1429,9319.0,22796.0,8901.0,25050.0,18059
1430,524.0,2316.0,378.0,2136.0,20201
1431,266.0,1218.0,178.0,1220.0,20039
1432,2283.0,4257.0,1730.0,5320.0,21099
1433,24920.0,41389.0,24213.0,42958.0,21117
1434,1398.0,1730.0,724.0,2458.0,29045
1435,1858.0,2997.0,1458.0,3600.0,29133
1436,587.0,1673.0,352.0,1936.0,29171
1437,20722.0,28507.0,18358.0,25607.0,28089
1438,2817.0,7075.0,2067.0,7647.0,28117
1439,2146.0,3533.0,1824.0,3729.0,30009
1440,257.0,702.0,205.0,695.0,30051
1441,700.0,1216.0,515.0,1322.0,30061
1442,2086.0,1514.0,1504.0,1722.0,30085
1443,1248.0,3337.0,904.0,3630.0,30095
1444,475.0,1594.0,398.0,1580.0,30097
1445,1559.0,5754.0,1443.0,6287.0,13241
1446,13214.0,21010.0,10342.0,17180.0,16005
1447,6375.0,5378.0,5520.0,5275.0,13261
1448,4213.0,6448.0,2606.0,7404.0,19123
1449,2011.0,3857.0,1288.0,4517.0,17101
1450,1251.0,1583.0,719.0,2069.0,19185
1451,2139.0,2660.0,1395.0,3079.0,19147
1452,1975.0,10547.0,1977.0,11651.0,13227
1453,2836.0,3349.0,1890.0,3790.0,19197
1454,1163.0,4253.0,717.0,5034.0,47181
1455,12398.0,28742.0,11623.0,28693.0,48183
1456,522.0,880.0,457.0,936.0,48271
1457,4784.0,11079.0,4624.0,12054.0,48325
1458,369.0,1110.0,313.0,1075.0,48435
1459,1984.0,17101.0,1814.0,10324.0,49003
1460,3094.0,6436.0,1721.0,7292.0,51027
1461,3135.0,1766.0,2558.0,1737.0,51081
1462,1520.0,3995.0,1045.0,4816.0,21127
1463,1342.0,3326.0,785.0,4363.0,21135
1464,7532.0,12679.0,7713.0,15052.0,21209
1465,6518.0,8806.0,4579.0,10629.0,26063
1466,5063.0,6239.0,3973.0,7228.0,26127
1467,6753.0,7715.0,4623.0,9182.0,27079
1468,4363.0,12248.0,3036.0,13647.0,29023
1469,82479.0,75292.0,99909.0,69633.0,51107
1470,103331.0,74458.0,83093.0,54065.0,51153
1471,1319.0,975.0,914.0,1349.0,51580
1472,51100.0,27230.0,40997.0,23650.0,51700
1473,4598.0,5316.0,3781.0,5390.0,53039
1474,186430.0,148467.0,160306.0,136046.0,53053
1475,15237.0,15322.0,11875.0,17912.0,55017
1476,20158.0,23517.0,16559.0,23409.0,55055
1477,10452.0,10917.0,8103.0,11677.0,55085
1478,4486.0,4442.0,2846.0,4625.0,55113
1479,27918.0,34072.0,22636.0,32368.0,55117
1480,7605.0,5707.0,5645.0,7370.0,55121
1481,5951.0,7749.0,4769.0,8169.0,55125
1482,13826.0,16831.0,14568.0,18278.0,54061
1483,890.0,2314.0,505.0,2967.0,54095
1484,4831.0,10841.0,3704.0,12740.0,40121
1485,13401.0,8686.0,12300.0,9901.0,41041
1486,15203.0,30658.0,12926.0,35475.0,42081
1487,4543.0,5981.0,3712.0,6742.0,45001
1488,23445.0,32531.0,24010.0,34932.0,45035
1489,11972.0,16348.0,10633.0,16881.0,45047
1490,8550.0,21611.0,7979.0,24096.0,45073
1491,27589.0,19274.0,24024.0,18733.0,45085
1492,1497.0,1320.0,974.0,1627.0,46037
1493,332.0,1334.0,214.0,1338.0,46043
1494,1140.0,2258.0,821.0,2511.0,46047
1495,189.0,531.0,125.0,543.0,46069
1496,389.0,688.0,241.0,819.0,46111
1497,4226.0,5495.0,3301.0,5654.0,46135
1498,2976.0,5761.0,2366.0,6031.0,1129
1499,1286.0,8312.0,871.0,9225.0,1133
1500,1042.0,3136.0,1075.0,3281.0,5133
1501,9045.0,1331.0,7237.0,1394.0,1087
1502,8046.0,11077.0,7106.0,11212.0,6093
1503,1552.0,3385.0,1397.0,3604.0,5081
1504,33005.0,27581.0,21856.0,18486.0,6047
1505,22636.0,54646.0,27894.0,60751.0,5007
1506,3281.0,8728.0,2878.0,9925.0,5063
1507,4518.0,10622.0,4273.0,11293.0,5091
1508,6334.0,7470.0,5712.0,7109.0,1025
1509,2249.0,9697.0,1432.0,11273.0,1093
1510,4856.0,7328.0,3953.0,9342.0,12093
1511,4947.0,15596.0,4851.0,17865.0,13103
1512,43761.0,46774.0,49902.0,45641.0,13151
1513,96783.0,52092.0,97159.0,49595.0,6095
1514,5057.0,9248.0,4090.0,9575.0,13069
1515,6077.0,10670.0,5032.0,11163.0,22009
1516,1808.0,5184.0,1349.0,6466.0,21003
1517,3315.0,6822.0,2634.0,8242.0,21005
1518,5020.0,9753.0,4005.0,10197.0,17105
1519,6528.0,15394.0,4883.0,18110.0,18029
1520,172.0,739.0,104.0,684.0,20101
1521,5806.0,7972.0,4693.0,9060.0,17137
1522,482.0,1772.0,281.0,1822.0,20007
1523,6500.0,11367.0,5140.0,10220.0,16017
1524,1885.0,5917.0,1457.0,6740.0,12041
1525,12551.0,13052.0,10371.0,14773.0,19181
1526,791.0,3093.0,607.0,3356.0,13005
1527,40831.0,35312.0,49694.0,33235.0,17019
1528,16576.0,20988.0,15662.0,19288.0,19049
1529,1186.0,1368.0,753.0,1820.0,19159
1530,9537.0,8469.0,6293.0,10049.0,19187
1531,2903.0,2906.0,1920.0,3437.0,19189
1532,2602.0,4899.0,2267.0,5183.0,13171
1533,267262.0,211596.0,298353.0,193607.0,37183
1534,328.0,918.0,216.0,904.0,38001
1535,853.0,1610.0,551.0,1656.0,38021
1536,385.0,733.0,243.0,860.0,38023
1537,673.0,1654.0,419.0,1793.0,38103
1538,188.0,873.0,128.0,978.0,31015
1539,637.0,2707.0,382.0,3052.0,31139
1540,528.0,1890.0,411.0,2019.0,31143
1541,103.0,672.0,70.0,687.0,31149
1542,15890.0,17571.0,13517.0,19315.0,33001
1543,212754.0,169070.0,209251.0,163220.0,34003
1544,13511.0,12825.0,10810.0,13175.0,35061
1545,8304.0,9938.0,5825.0,11012.0,36025
1546,5543.0,7315.0,3124.0,9067.0,39019
1547,2131.0,3563.0,1201.0,4441.0,39121
1548,4318.0,13721.0,2874.0,14704.0,39137
1549,6343.0,17142.0,4143.0,18148.0,39149
1550,4137.0,6180.0,2484.0,7346.0,39175
1551,14283.0,1527.0,12005.0,1448.0,51730
1552,67277.0,52846.0,60561.0,46762.0,53035
1553,216071.0,83644.0,217506.0,71270.0,55025
1554,2425.0,2172.0,1583.0,2787.0,55041
1555,14275.0,22156.0,12287.0,28210.0,54003
1556,1482.0,3536.0,1249.0,4544.0,54031
1557,1939.0,2982.0,1220.0,3772.0,54087
1558,2163.0,14953.0,1324.0,15778.0,56005
1559,3618.0,10267.0,2926.0,10266.0,56033
1560,,,,,2020
1561,20806.0,31123.0,17932.0,33812.0,26005
1562,69051.0,52662.0,67142.0,51031.0,26077
1563,8653.0,11884.0,6227.0,13966.0,27041
1564,5465.0,6594.0,3825.0,7256.0,27083
1565,4219.0,5651.0,3495.0,6019.0,29001
1566,17044.0,30912.0,14816.0,33006.0,29037
1567,2099.0,4895.0,1519.0,5670.0,29073
1568,4093.0,10934.0,2543.0,12834.0,29105
1569,3580.0,9252.0,2630.0,10435.0,29167
1570,8829.0,13248.0,6250.0,17467.0,29187
1571,5122.0,11623.0,3574.0,13168.0,29201
1572,5219.0,9150.0,3915.0,11109.0,29219
1573,3417.0,5071.0,1926.0,7047.0,29221
1574,4393.0,8237.0,3572.0,7697.0,28091
1575,2272.0,4055.0,1975.0,4099.0,30043
1576,6695.0,3387.0,5837.0,3476.0,37015
1577,10301.0,24775.0,9806.0,26228.0,37031
1578,898.0,4870.0,783.0,5151.0,40073
1579,14953.0,23673.0,13223.0,26582.0,41033
1580,6293.0,5684.0,5701.0,6486.0,41057
1581,605.0,933.0,369.0,977.0,46085
1582,7418.0,25984.0,6293.0,28610.0,47155
1583,194.0,793.0,148.0,885.0,48095
1584,639.0,1132.0,468.0,1180.0,48107
1585,112952.0,57150.0,145509.0,54567.0,48141
1586,1805.0,2480.0,1313.0,2449.0,13271
1587,2542.0,8443.0,1799.0,10340.0,13213
1588,4421.0,13098.0,5253.0,12885.0,13219
1589,19668.0,21475.0,17208.0,21966.0,22097
1590,3484.0,10014.0,3080.0,10775.0,22053
1591,3833.0,5450.0,3272.0,5474.0,22029
1592,57359.0,21480.0,54572.0,22089.0,25015
1593,4970.0,8098.0,3747.0,8999.0,24011
1594,29267.0,28333.0,24154.0,31489.0,26025
1595,11818.0,9637.0,8688.0,10783.0,27007
1596,4487.0,5522.0,3102.0,6527.0,27039
1597,12212.0,12986.0,9446.0,14041.0,27049
1598,12852.0,10501.0,9015.0,12920.0,27061
1599,9805.0,11240.0,7266.0,12785.0,27067
1600,2492.0,4143.0,1684.0,4837.0,27159
1601,1537.0,4376.0,1010.0,5019.0,29039
1602,2951.0,6434.0,1824.0,7724.0,29055
1603,1302.0,2262.0,776.0,2966.0,29203
1604,3917.0,12964.0,3320.0,13720.0,28045
1605,17299.0,35747.0,13087.0,31204.0,28059
1606,9119.0,3587.0,6677.0,2757.0,28083
1607,5031.0,6089.0,3999.0,5742.0,28123
1608,1190.0,3992.0,1001.0,3949.0,28155
1609,888.0,1806.0,549.0,2017.0,30077
1610,8062.0,7748.0,7021.0,8511.0,37017
1611,70625.0,54701.0,74937.0,55339.0,37021
1612,9904.0,9332.0,8290.0,10199.0,37153
1613,3957.0,12578.0,3140.0,13815.0,37197
1614,2164.0,2665.0,1505.0,3216.0,38071
1615,498.0,1657.0,337.0,1770.0,31175
1616,1074.0,2493.0,828.0,2675.0,31179
1617,5191.0,4796.0,5443.0,3329.0,35028
1618,4058.0,2722.0,3275.0,2592.0,35053
1619,920.0,1321.0,752.0,1616.0,32029
1620,983.0,2601.0,707.0,2723.0,32033
1621,13871.0,13622.0,10548.0,14901.0,36053
1622,11006.0,13060.0,7080.0,15930.0,39077
1623,5933.0,9865.0,3711.0,11722.0,39117
1624,5684.0,5685.0,3443.0,7669.0,39131
1625,1417.0,5508.0,958.0,6287.0,40009
1626,1186.0,1126.0,740.0,2000.0,21063
1627,1733.0,3911.0,1278.0,4799.0,21123
1628,4026.0,5515.0,2861.0,6572.0,18147
1629,5400.0,10922.0,4275.0,13483.0,21009
1630,1899.0,3366.0,1327.0,3854.0,18131
1631,6522.0,11654.0,5389.0,13365.0,18037
1632,358.0,1624.0,295.0,1635.0,20183
1633,8085.0,15718.0,6670.0,15100.0,20155
1634,17260.0,39513.0,17318.0,45456.0,18081
1635,936.0,3762.0,601.0,4278.0,21171
1636,2441.0,3257.0,2247.0,3390.0,22125
1637,1620.0,2766.0,1272.0,3513.0,21197
1638,11821.0,8429.0,10679.0,9304.0,23023
1639,70822.0,60446.0,71632.0,53842.0,25001
1640,2650.0,4355.0,2144.0,5077.0,21213
1641,129129.0,124490.0,123660.0,113949.0,6019
1642,9998.0,13880.0,8580.0,13486.0,6109
1643,44306.0,62079.0,35737.0,53857.0,4021
1644,153942.0,54784.0,116027.0,37421.0,6097
1645,2107.0,1280.0,1735.0,1229.0,5077
1646,1646.0,1481.0,1690.0,1337.0,8091
1647,39366.0,30450.0,38450.0,33989.0,9013
1648,13804.0,26014.0,12283.0,26053.0,5051
1649,114748.0,117490.0,108793.0,142763.0,12127
1650,3138.0,3554.0,2504.0,3679.0,13027
1651,3211.0,1545.0,2705.0,1540.0,13193
1652,6119.0,12054.0,5091.0,13758.0,12075
1653,1488.0,1887.0,1108.0,1892.0,13165
1654,173.0,917.0,156.0,1006.0,13101
1655,2968.0,6306.0,2566.0,6717.0,13035
1656,6148.0,5287.0,5083.0,5405.0,13225
1657,23207.0,26969.0,21985.0,33804.0,12035
1658,577.0,1413.0,415.0,1556.0,16003
1659,833.0,2794.0,591.0,3052.0,16073
1660,810.0,4907.0,651.0,4091.0,16043
1661,2867.0,3265.0,2008.0,4051.0,17125
1662,2450.0,4792.0,1446.0,5566.0,17189
1663,1303.0,9895.0,976.0,8436.0,16051
1664,8328.0,18808.0,10181.0,19654.0,18011
1665,1080.0,1440.0,739.0,1719.0,17013
1666,10257.0,8472.0,7623.0,9125.0,19127
1667,6018.0,14724.0,4833.0,15863.0,47145
1668,1478.0,4282.0,1010.0,5024.0,47173
1669,140.0,348.0,113.0,383.0,48155
1670,3359.0,17746.0,2779.0,19600.0,48199
1671,967.0,3028.0,881.0,3349.0,48313
1672,253.0,2719.0,274.0,2628.0,48357
1673,37597.0,11078.0,42297.0,12946.0,48479
1674,2422.0,2538.0,2032.0,2693.0,51049
1675,5893.0,6678.0,5751.0,7018.0,51065
1676,3741.0,2676.0,3255.0,2686.0,51131
1677,27182.0,32480.0,27879.0,33840.0,51179
1678,7076.0,18141.0,5548.0,19309.0,51191
1679,2492.0,4780.0,1832.0,4884.0,51520
1680,3855.0,2312.0,3531.0,2149.0,51690
1681,8192.0,5088.0,6445.0,5533.0,50005
1682,11206.0,7857.0,9121.0,8693.0,55045
1683,19159.0,36077.0,20167.0,30458.0,55089
1684,575.0,2130.0,360.0,2347.0,54017
1685,,,,,2198
1686,2600.0,4856.0,2067.0,5612.0,40133
1687,853.0,2926.0,732.0,3187.0,41023
1688,5056.0,10828.0,4256.0,12545.0,42031
1689,44367.0,64809.0,44282.0,65649.0,42041
1690,68036.0,49025.0,54820.0,57168.0,42049
1691,5852.0,8428.0,4157.0,10394.0,42059
1692,1897.0,5231.0,1300.0,6247.0,42105
1693,1034.0,1868.0,756.0,2318.0,42113
1694,2216903.0,885333.0,1893770.0,620285.0,6037
1695,1408.0,2744.0,1322.0,3479.0,22025
1696,764.0,5726.0,605.0,5835.0,22059
1697,31768.0,64992.0,32726.0,68191.0,22055
1698,110526.0,158401.0,126324.0,133907.0,20091
1699,9548.0,7271.0,8324.0,7320.0,22047
1700,15629.0,35922.0,15026.0,39082.0,21015
1701,197.0,1126.0,149.0,1124.0,20109
1702,10062.0,19979.0,9134.0,20774.0,21145
1703,113.0,543.0,83.0,523.0,20071
1704,942.0,2301.0,651.0,2542.0,12077
1705,19524.0,40646.0,22631.0,52722.0,12119
1706,5759.0,8290.0,3421.0,9992.0,17157
1707,1590.0,3478.0,1146.0,4039.0,17185
1708,2898.0,6231.0,2080.0,7025.0,18087
